,Region,RegionCode,RegionName,T,Nuts0,Nuts1,sp61,tc,tc_ratio,tl_min,tl_mean,tl_max,sp61_n,sp61_d,tl_min_n,tl_min_d,tl_mean_n,tl_mean_d,tl_max_n,tl_max_d,tc_n,tc_d,tc_ratio_n,tc_ratio_d,sp61_resi_n,sp61_resi_d_alt,sp61_resi_regional_alt,sp61_resi_regional_alt_cont,key,population,empden,labprod,unemployment,tl_diff
524,R26,CZ06,Jihovychod,2007,CZ,CZ0,9.159414070478503,2.2326904448252316,1.4769996328027613,4.153697977874045,5.563283563159137,6.089198285141386,1.1264760192773198,0.12647601927731977,1.009089116547477,0.009089116547476905,1.0219368788507048,0.021936878850704833,1.0134013336575693,0.013401333657569348,1.018540997204334,0.018540997204333998,1.0033697788269669,0.003369778826966874,1.1264760192773198,0.12647601927731977,1.0,0.9761866747588179,CZ062007,1646898,5.687051827668629,0.02506726037929267,5.2,1.9355003072673407
525,R27,CZ07,Stredni_Morava,2007,CZ,CZ0,8.739471647613147,2.2436795794933366,1.4726597557208039,4.22876520248897,5.588034086242389,6.164561832116194,1.111884990253189,0.1118849902531891,1.0170218777791409,0.01702187777914088,1.0187209114463116,0.018720911446311606,1.0244127935088927,0.024412793508892694,1.0230760472851934,0.023076047285193413,1.0149052672199121,0.014905267219912144,1.111884990253189,0.1118849902531891,1.0,0.7482019762106961,CZ072007,1227080,6.3404367271770585,0.021762430843706777,5.9,1.935796629627224
526,R28,CZ08,Moravskoslezko,2007,CZ,CZ0,8.855961563710576,2.154416404735535,1.3768661693519493,4.114198455606969,5.559078383755099,6.10967238395337,1.1195273878196617,0.11952738781966166,1.0155769740745033,0.015576974074503314,1.0212900802205824,0.02129008022058243,1.026073078696464,0.026073078696464025,1.0228485862922614,0.022848586292261386,1.0117616958016462,0.01176169580164621,1.1195273878196617,0.11952738781966166,1.0,0.8676143701203816,CZ082007,1243309,10.41466674195795,0.024631483824326766,8.5,1.9954739283464011
527,R73,EE00,Eesti,2007,EE,EE0,8.892423618595293,1.9941523763986932,1.506544341631996,3.627305717309975,4.890344285314699,5.390074069172744,1.124141524139838,0.12414152413983803,0.9806283608530507,-0.019371639146949282,0.9894980059514881,-0.010501994048511931,0.9290474674999123,-0.0709525325000877,0.997280310691601,-0.0027196893083990537,1.0259934254481085,0.025993425448108454,1.124141524139838,0.12414152413983803,1.0,0.9397102090276739,EE002007,1342920,1.5140909928163566,0.024941195255474457,4.6,1.762768351862769
528,R74,ES11,Galicia,2007,ES,ES1,10.08970563164233,1.9920278607182336,1.3113505092143825,3.8050562010688562,5.242484240255316,5.80020526696495,1.0756979956081734,0.07569799560817336,1.000709130240263,0.0007091302402630895,0.9992794090212472,-0.0007205909787527665,0.9756121762021179,-0.02438782379788207,1.0041785046804785,0.004178504680478534,1.0189538378795437,0.018953837879543745,1.0756979956081734,0.07569799560817336,1.0,0.18278050717911432,ES112007,2741074,4.06622913727655,0.04701996145143719,7.6,1.9951490658960935
529,R75,ES12,Principado_de_Asturias,2007,ES,ES1,9.205329660545939,2.0302136861956046,1.4484071012780617,3.8767776264517564,5.08104135116927,5.620954505052861,1.0749505364939442,0.07495053649394423,1.0095745171589534,0.00957451715895341,1.0027748228966467,0.002774822896646656,1.0071057752812547,0.007105775281254667,1.0057761606869013,0.005776160686901344,1.0189284973198893,0.018928497319889326,1.0749505364939442,0.07495053649394423,1.0,0.1711014651764734,ES122007,1065287,4.129043238183486,0.05291067094114953,8.4,1.7441768786011047
530,R76,ES13,Cantabria,2007,ES,ES1,8.661921147297402,2.1064938157821214,1.6286679821085224,3.794225634367798,5.0111438028390705,5.571666581425188,1.091999467724597,0.091999467724597,1.012348373269944,0.01234837326994409,1.0061672750257094,0.006167275025709351,1.0124561687770552,0.012456168777055243,1.0028056310973585,0.0028056310973585408,1.0123139363837246,0.012313936383724577,1.091999467724597,0.091999467724597,1.0,0.4374908638103788,ES132007,568196,4.972344186576952,0.04900542813455657,6.0,1.7774409470573898
531,R77,ES21,Pais_Vasco,2007,ES,ES2,10.204285131417375,1.9907357477026044,1.3459941678057226,3.818276559771131,5.172849856868616,5.6980673059803975,1.073587432628218,0.07358743262821799,1.0033948245543198,0.0033948245543198308,1.0040339432923964,0.004033943292396369,0.9702386045023896,-0.029761395497610366,1.0024582002729086,0.0024582002729085506,1.0124277153690846,0.012427715369084602,1.073587432628218,0.07358743262821799,1.0,0.1498029794148845,ES212007,2142602,13.904708987359355,0.0642168931068931,6.2,1.8797907462092667
532,R78,ES22,Comunidad_Foral_de_Navarra,2007,ES,ES2,8.850923734777533,2.117435843780687,1.6202972794129153,3.9039169281304416,4.961381633083943,5.460839638345274,1.0696802270977888,0.06968022709778876,1.0144252892996106,0.014425289299610622,1.003316947067033,0.0033169470670328938,1.0030407946998108,0.003040794699810778,1.0048248498502257,0.004824849850225688,1.0150737550746614,0.015073755074661355,1.0696802270977888,0.06968022709778876,1.0,0.08875292780116469,ES222007,602835,2.8549345442249168,0.06012175972927242,4.7,1.5569227102148329
533,R79,ES23,La_Rioja,2007,ES,ES2,8.158615197551844,2.2610534177197668,1.9949422732652622,3.83537805859037,4.965677945152274,5.540610452026765,1.083992151732005,0.08399215173200503,1.0112036704380505,0.011203670438050484,1.0050380166766588,0.005038016676658819,1.007343536645554,0.007343536645554094,1.0080317535411394,0.008031753541139386,1.0282874210863746,0.02828742108637461,1.083992151732005,0.08399215173200503,1.0,0.3123766227426965,ES232007,308117,2.9301844783715016,0.05390637720488467,5.8,1.7052323934363955
534,R80,ES24,Aragon,2007,ES,ES2,9.54401997483306,2.0847973388827863,1.5159545547648008,3.8518906710490755,5.0890329433892925,5.572506944043907,1.1032655084402272,0.1032655084402272,1.0057707507667701,0.0057707507667701385,1.004934560748166,0.004934560748165895,1.0017294719461463,0.0017294719461462549,1.0018935175832986,0.0018935175832985873,1.0054505036248664,0.005450503624866432,1.1032655084402272,0.1032655084402272,1.0,0.613522649651943,ES242007,1294243,1.3134908342236749,0.054314150489330984,5.3,1.7206162729948313
535,R81,ES30,Comunidad_de_Madrid,2007,ES,ES3,11.20819311789078,2.011804550767206,2.005345701659607,3.056798984511318,4.63033235914923,5.555303441927192,1.0800896412812018,0.08008964128120177,0.9898286230999686,-0.010171376900031448,1.004628719943698,0.0046287199436980675,1.0053478309235693,0.0053478309235692745,1.001061707326217,0.0010617073262169097,1.0125734710615846,0.012573471061584574,1.0800896412812018,0.08008964128120177,1.0,0.25139993170631614,ES302007,6075013,39.276472804924005,0.061963956760905714,6.2,2.498504457415874
536,R82,ES41,Castilla_y_Leon,2007,ES,ES4,10.124447800907287,1.9661299538971497,1.3494043095040602,3.659060963156354,5.128893833222932,5.726212190330687,1.0841354421012608,0.08413544210126078,1.0037721682662224,0.0037721682662223976,1.0028664295072436,0.002866429507243584,1.0089590000375288,0.008959000037528808,0.9997386978134734,-0.0002613021865266463,1.0005878830495099,0.0005878830495098519,1.0841354421012608,0.08413544210126078,1.0,0.3146155334861126,ES412007,2514206,1.1549582300246446,0.051258090749468625,7.1,2.0671512271743326
537,R83,ES42,Castillala_Mancha,2007,ES,ES4,9.649823724209488,2.063508075323352,1.6022233916220319,3.6708645787365857,4.943469439042704,5.581120145223887,1.0851727500446555,0.08517275004465552,1.003835012435688,0.0038350124356880677,0.9957260800540516,-0.00427391994594839,0.9639293887476711,-0.03607061125232891,1.0084520964847041,0.00845209648470413,1.0359969312445017,0.03599693124450165,1.0851727500446555,0.08517275004465552,1.0,0.330823460862949,ES422007,1971208,1.0967887546819566,0.04435917919075145,7.7,1.9102555664873018
538,R84,ES43,Extremadura,2007,ES,ES4,8.877580956091228,2.237354160247036,2.0823358857766143,3.9571611541572893,4.972156527915987,5.494027055962513,1.0830957349898505,0.08309573498985046,1.0220949098732106,0.02209490987321061,1.0042168598954277,0.004216859895427749,0.9729691457353368,-0.02703085426466323,1.0099456919785346,0.009945691978534565,1.029228842966985,0.029228842966984914,1.0830957349898505,0.08309573498985046,1.0,0.2983701191304007,ES432007,1081872,1.0193627324522934,0.04233309231140034,13.0,1.5368659018052235
539,R85,ES51,Cataluna,2007,ES,ES5,11.292313338628253,1.455602329632159,3.2118882221849367,2.000000000000007,3.27659195497317,4.678355441833215,1.0640766628105247,0.06407666281052471,1.0000000000000038,3.774758283725532e-15,1.007340527513421,0.007340527513421069,0.9987546677721404,-0.001245332227859608,1.001668943450661,0.0016689434506609313,0.9914561150546225,-0.0085438849453775,1.0640766628105247,0.06407666281052471,1.0,0.0011972857203944188,ES512007,7151682,11.181207717990722,0.05658461387910306,6.5,2.678355441833208
540,R86,ES52,Comunidad_Valenciana,2007,ES,ES5,10.684596685977958,1.9530417661191666,1.5539501600043255,3.120330824170896,4.719769393427006,5.422920436588452,1.0768977657044352,0.07689776570443518,0.9494332984714656,-0.050566701528534375,0.9968850220480986,-0.00311497795190141,1.0022974457486324,0.002297445748632443,0.9979768773678538,-0.0020231226321462126,1.0085383930878957,0.008538393087895724,1.0768977657044352,0.07689776570443518,1.0,0.20152690424754172,ES522007,4801628,9.674872230947443,0.04684833632286995,8.7,2.302589612417556
541,R87,ES53,Illes_Balears,2007,ES,ES5,9.283810975055383,2.008933348440922,1.6187652529204604,3.684330990598107,4.874184411642178,5.491284233897252,1.0752081588078892,0.07520815880788922,1.003580520841229,0.0035805208412289513,1.0025684140042388,0.002568414004238795,1.0138162548038232,0.013816254803823202,0.9967354116836846,-0.0032645883163153755,1.0109084641330293,0.010908464133029261,1.0752081588078892,0.07520815880788922,1.0,0.17512681153736986,ES532007,1005181,10.21095017729431,0.05191675495389445,7.2,1.8069532432991449
542,R88,ES61,Andalucia,2007,ES,ES6,11.06030599037778,1.3188050316679105,2.466199294673439,2.0000000000000036,3.2293684711136996,4.9023533812002,1.0686529627449965,0.06865296274499655,1.0000000000000013,1.3322676295501878e-15,1.0011164648654367,0.001116464865436706,1.0038222466215527,0.0038222466215527273,1.0060478586227233,0.006047858622723279,1.0140242221252072,0.014024222125207153,1.0686529627449965,0.06865296274499655,1.0,0.0727019314380403,ES612007,7986600,3.743198073037785,0.04570682393626876,12.8,2.9023533812001965
543,R89,ES62,Region_de_Murcia,2007,ES,ES6,9.423958932457412,2.160550913334575,1.6344360425447495,4.138645841530016,5.114751458953873,5.614123866892222,1.0874313726294684,0.08743137262946843,1.0260875423246347,0.026087542324634727,1.0019314454042907,0.0019314454042906881,0.9669632652339791,-0.03303673476602087,1.0131645935161582,0.013164593516158174,1.0342416915129438,0.03424169151294376,1.0874313726294684,0.08743137262946843,1.0,0.3661144186343958,ES622007,1385717,5.648211296422594,0.04388530657048769,7.5,1.4754780253622064
544,R90,ES63,Ciudad_Autonoma_de_Ceuta_ES,2007,ES,ES6,6.309633332082311,1.6883304897724434,1.8145372587487587,1.0000000000000002,4.006721276967823,5.591672899145684,1.0729281015715153,0.0729281015715153,0.9999999999999949,-5.10702591327572e-15,1.0137038585713891,0.013703858571389116,1.011258245452283,0.011258245452282933,0.9908034248554449,-0.009196575144555075,1.0060276173875586,0.006027617387558637,1.0729281015715153,0.0729281015715153,1.0,0.13950093752618833,ES632007,74161,126.94300518134713,0.06173836734693877,21.0,4.591672899145684
545,R91,ES64,Ciudad_Autonoma_de_Melilla_ES,2007,ES,ES6,6.061036998043979,1.723993160219232,1.9045204604529016,1.0000000000000036,3.910692909003898,5.412932079728859,1.0247369620609588,0.024736962060958767,1.000000000000005,5.10702591327572e-15,1.0059661437981524,0.005966143798152412,0.9894168141212027,-0.010583185878797252,0.9883101534119103,-0.011689846588089692,1.0189091488422508,0.01890914884225081,1.0247369620609588,0.024736962060958767,0.0,-0.6134851881154407,ES642007,68967,178.3582089552239,0.05664811715481172,18.2,4.412932079728855
546,R92,ES70,Canarias_ES,2007,ES,ES7,9.759787607618522,1.920037051293961,1.4775605402350287,3.5107990523037778,4.844319272820053,5.5036022973167,1.059377363495049,0.05937736349504896,1.0034260412985594,0.00342604129855939,0.9998560157443199,-0.00014398425568007411,1.0069898866890188,0.006989886689018787,0.9993982933036177,-0.0006017066963822648,1.0130121856799843,0.0130121856799843,1.059377363495049,0.05937736349504896,0.0,-0.07222922422995262,ES702007,1946077,11.965892305626427,0.046487666928515324,10.5,1.9928032450129223
547,R95,FI19,LansiSuomi,2007,FI,FI1,9.821804745157017,2.1996387163131237,2.0582905338643904,3.280829572946968,4.806047068326053,5.495307880176987,1.1521855734590043,0.1521855734590043,0.9847373480850806,-0.015262651914919378,1.0056991537419624,0.005699153741962393,0.9956687958011166,-0.004331204198883443,1.0044915346685017,0.004491534668501718,0.9932419575838268,-0.006758042416173171,1.1521855734590043,0.1521855734590043,1.0,1.3778982298673974,FI192007,1338973,1.0649318573962083,0.0684169592526977,6.5,2.214478307230019
548,R97,FI20,Aland,2007,FI,FI2,6.166911318282128,3.011853043836155,9.367056600142414,0.999999999999998,4.361957864223073,5.256201146971843,0.9668873340558426,-0.033112665944157404,0.9999999999999962,-3.774758283725532e-15,0.9837235762937552,-0.016276423706244825,0.9808630077160867,-0.0191369922839133,0.9967624681803964,-0.003237531819603623,1.0466579782422274,0.046657978242227394,0.9668873340558426,-0.033112665944157404,0.0,-1.5173851104619513,FI202007,26923,0.926581301074577,0.07649444444444445,,4.256201146971844
549,R134,HU21,KozepDunantul,2007,HU,HU2,8.468725308117147,2.3653288812439373,2.281249006128232,3.4982636088935255,4.853165393954501,6.033687180119774,1.13434170474445,0.13434170474444995,0.9966357346473436,-0.003364265352656437,1.0029481142689303,0.0029481142689302686,1.022009602564543,0.022009602564543096,1.0159414520370682,0.015941452037068204,1.030328316932135,0.03032831693213489,1.13434170474445,0.13434170474444995,1.0,1.0990879401275815,HU212007,1107453,4.175887443550853,0.02238543731150366,4.9,2.5354235712262483
550,R135,HU22,NyugatDunantul,2007,HU,HU2,8.434214654845647,2.25119527642702,2.0370904875607,3.4858358738586044,4.877642078017784,6.091634551636668,1.0466204866732352,0.04662048667323515,0.9938093294984195,-0.006190670501580509,0.9889684041181143,-0.011031595881885736,1.010989005247788,0.010989005247787897,1.0240284893906895,0.024028489390689467,1.0687589549895997,0.06875895498959972,1.0466204866732352,0.04662048667323515,0.0,-0.2715553109526143,HU222007,999361,3.7958369379071697,0.023791837209302325,5.1,2.6057986777780635
551,R136,HU23,DelDunantul,2007,HU,HU2,7.961168883800212,2.268311069036408,2.1533054633725297,3.4732791985630502,4.7989606465298005,5.988830710267813,1.1025112593942796,0.10251125939427963,0.9933907811059902,-0.006609218894009783,0.9969832872151884,-0.003016712784811637,1.0188892651101802,0.018889265110180187,1.015769931113955,0.01576993111395497,1.0320539459234894,0.032053945923489424,1.1025112593942796,0.10251125939427963,1.0,0.6017375150266756,HU232007,967677,2.3544855914798113,0.01975032973621103,9.9,2.5155515117047624
552,R137,HU31,eszakMagyarorszag,2007,HU,HU3,8.186836917575954,2.2714844962425795,2.1713914936423033,3.476909068039177,4.861113201113276,6.097740820386717,1.0879180361579328,0.08791803615793281,0.9969608806035324,-0.0030391193964676155,0.9943843465807644,-0.005615653419235644,1.0195006633692336,0.019500663369233617,1.0127965181920808,0.01279651819208083,1.0314403760792865,0.031440376079286514,1.0879180361579328,0.08791803615793281,1.0,0.3737185319322191,HU312007,1251441,3.1256049437867617,0.01891138637446403,12.6,2.6208317523475397
553,R138,HU32,eszakAlfold,2007,HU,HU3,8.382068336286116,2.239553616973025,2.0375142845674716,3.523041329450663,4.89982780436983,6.07260822894201,1.072180804358824,0.0721808043588239,0.9966919801260071,-0.0033080198739928734,0.9962454739588809,-0.003754526041119144,1.0127226532580214,0.012722653258021355,1.0205739680558716,0.02057396805587164,1.0531187192581963,0.053118719258196334,1.072180804358824,0.0721808043588239,1.0,0.1278244252336325,HU322007,1525317,2.940413338748251,0.01841620947630923,10.7,2.549566899491347
554,R139,HU33,DelAlfold,2007,HU,HU3,8.301449509439298,2.2409862881474165,2.0255433209207903,3.5156333020122013,4.894560145725214,6.055739038669046,1.085355968584433,0.08535596858443295,0.9972729795077568,-0.0027270204922431596,0.9997489836946002,-0.00025101630539980935,1.0212275008739942,0.021227500873994165,1.0127337173901794,0.012733717390179367,1.0273444694388978,0.02734446943889779,1.085355968584433,0.08535596858443295,1.0,0.333686248915149,HU332007,1342231,2.6769841529518263,0.018588653493583216,8.0,2.5401057366568445
555,R142,ITC1,Piemonte,2007,IT,ITC,11.127108141244229,1.9432542454152206,1.1834972848051566,3.978130520157179,5.438915066315557,6.076407134201,1.0350501900037592,0.035050190003759196,1.019842497746773,0.019842497746773047,1.0107323562623152,0.010732356262315168,1.0081303721247707,0.008130372124770746,0.9994424366240905,-0.0005575633759095089,0.9745474360375597,-0.025452563962440333,1.0350501900037592,0.035050190003759196,0.0,-0.4523410933631853,ITC12007,4285466,7.37892196299276,0.06978211404273876,4.2,2.0982766140438214
556,R143,ITC2,Valle_dAosta_Vallee_dAoste,2007,IT,ITC,7.73238395312898,2.8425796454485637,4.015999383793922,3.532062424844952,5.113043937627425,5.756956510248772,1.0410710126318898,0.041071012631889836,1.0116576029872757,0.011657602987275695,1.0141403080196392,0.01414030801963917,1.008994365136633,0.008994365136633098,1.0139469904483216,0.013946990448321595,0.9818334432930613,-0.018166556706938675,1.0410710126318898,0.041071012631889836,0.0,-0.35826579342265513,ITC22007,124654,1.753627662858907,0.08060475352112677,3.2,2.22489408540382
