DATAFLOW,LAST UPDATE,freq,na_item,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EE00,2009,82.4,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EE00,2010,85.5,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL30,2000,96.5,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL30,2001,99.9,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL30,2002,104.9,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL30,2003,111.6,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL30,2004,119.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL30,2005,120.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL30,2006,127.2,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL30,2007,131.9,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL30,2008,132.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL30,2009,128.7,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL30,2010,120.8,b
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL41,2000,93.4,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL41,2001,95.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL41,2002,97,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL41,2003,110.1,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL41,2004,114.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL41,2005,118.1,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL41,2006,123.2,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL41,2007,128.2,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL41,2008,130.8,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL41,2009,122.9,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL41,2010,116,b
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL42,2000,96.7,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL42,2001,96,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL42,2002,98,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL42,2003,105.8,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL42,2004,113.1,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL42,2005,116.5,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL42,2006,120.2,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL42,2007,123.8,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL42,2008,127.8,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL42,2009,115.5,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL42,2010,109.5,b
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL43,2000,97.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL43,2001,101,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL43,2002,106.4,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL43,2003,111.6,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL43,2004,120.9,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL43,2005,120.2,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL43,2006,124.9,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL43,2007,125.2,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL43,2008,127.4,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL43,2009,122.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL43,2010,114.8,b
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL51,2000,108.7,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL51,2001,111.2,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL51,2002,114.4,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL51,2003,119.4,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL51,2004,123.9,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL51,2005,125.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL51,2006,124,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL51,2007,129.7,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL51,2008,131.4,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL51,2009,127.5,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL51,2010,126.3,b
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL52,2000,104.4,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL52,2001,108.7,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL52,2002,110.8,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL52,2003,116.7,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL52,2004,124.2,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL52,2005,122.2,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL52,2006,128.1,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL52,2007,132.7,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL52,2008,132.2,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL52,2009,127.7,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL52,2010,118.5,b
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL53,2000,110.2,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL53,2001,113.8,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL53,2002,120.4,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL53,2003,129,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL53,2004,135.5,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL53,2005,140.6,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL53,2006,139.5,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL53,2007,134.5,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL53,2008,122.4,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL53,2009,126.8,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL53,2010,125.9,b
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL54,2000,108.1,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL54,2001,110.7,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL54,2002,116.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL54,2003,121.7,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL54,2004,122.8,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL54,2005,122.9,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL54,2006,124.8,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL54,2007,125.5,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL54,2008,123.6,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL54,2009,118.8,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL54,2010,116.4,b
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL61,2000,102.8,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL61,2001,106.7,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL61,2002,110.8,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL61,2003,122,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL61,2004,126.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL61,2005,121.6,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL61,2006,127.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL61,2007,127.6,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL61,2008,126.5,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL61,2009,121.7,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL61,2010,111.4,b
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL62,2000,105.9,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL62,2001,108.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL62,2002,111,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL62,2003,121.7,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL62,2004,126.7,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL62,2005,128.9,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL62,2006,131.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL62,2007,134.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL62,2008,137.6,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL62,2009,124.8,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL62,2010,117.7,b
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL63,2000,104.4,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL63,2001,108.5,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL63,2002,113.7,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL63,2003,119.7,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL63,2004,127.6,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL63,2005,128.5,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL63,2006,135.7,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL63,2007,136.1,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL63,2008,132.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL63,2009,125.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL63,2010,122.6,b
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL64,2000,127.6,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL64,2001,131.4,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL64,2002,131.4,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL64,2003,137.5,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL64,2004,138.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL64,2005,141.2,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL64,2006,139.5,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL64,2007,139.6,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL64,2008,136.6,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL64,2009,131.9,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL64,2010,124.4,b
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL65,2000,103.7,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL65,2001,107.5,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL65,2002,110.1,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL65,2003,113.6,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL65,2004,116.9,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL65,2005,117.9,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL65,2006,123.1,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL65,2007,126.1,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL65,2008,124.4,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL65,2009,121.6,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,EL65,2010,114.8,b
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES11,2000,79.9,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES11,2001,82.7,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES11,2002,84.8,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES11,2003,87,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES11,2004,89.9,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES11,2005,93,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES11,2006,97.2,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES11,2007,101.7,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES11,2008,103.9,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES11,2009,100.6,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES11,2010,100.8,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES12,2000,89.5,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES12,2001,92.9,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES12,2002,94.8,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES12,2003,96.9,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES12,2004,98.6,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES12,2005,101.7,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES12,2006,106,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES12,2007,109.7,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES12,2008,111.2,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES12,2009,106.2,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES12,2010,106.6,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES13,2000,88.2,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES13,2001,92,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES13,2002,94.5,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES13,2003,95.6,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES13,2004,97.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES13,2005,100.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES13,2006,103.6,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES13,2007,107.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES13,2008,108.6,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES13,2009,105.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES13,2010,104.8,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES21,2000,83,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES21,2001,85.7,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES21,2002,87.1,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES21,2003,88.7,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES21,2004,90.7,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES21,2005,93.8,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES21,2006,97.4,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES21,2007,100.9,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES21,2008,102.7,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES21,2009,99.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES21,2010,99.9,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES22,2000,80.1,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES22,2001,82.5,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES22,2002,84.8,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES22,2003,87.1,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES22,2004,89.7,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES22,2005,92.5,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES22,2006,96.4,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES22,2007,100.1,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES22,2008,102.6,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES22,2009,99.1,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES22,2010,99.5,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES23,2000,82.4,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES23,2001,84.6,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES23,2002,86.5,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES23,2003,89.7,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES23,2004,92.7,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES23,2005,96,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES23,2006,100.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES23,2007,104.9,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES23,2008,107.2,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES23,2009,103.1,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES23,2010,103.6,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES24,2000,84,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES24,2001,86.4,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES24,2002,89.6,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES24,2003,91.9,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES24,2004,94,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES24,2005,96.8,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES24,2006,100.9,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES24,2007,105.7,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES24,2008,107,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES24,2009,103.2,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES24,2010,103.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES30,2000,75.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES30,2001,78.6,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES30,2002,80.4,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES30,2003,82.7,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES30,2004,85.4,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES30,2005,89.1,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES30,2006,93.5,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES30,2007,97.5,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES30,2008,99.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES30,2009,97.4,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES30,2010,97.5,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES41,2000,88.8,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES41,2001,90.8,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES41,2002,93.1,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES41,2003,95.1,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES41,2004,97.1,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES41,2005,99.5,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ES41,2006,102.6,
